algorithm,volume,density,radius,points,consctruction_time,data_size,query_pairs_time,filtering_time,total_time,min_memory,max_memory,type,seed
find_neighbors,1,300,1,1238116,10.38038325,10441920,0.9983930588,6.508974791,18.40799928,1284.136719,1432.339844,density,3
find_neighbors,1,300,1,1238116,10.37920284,10441920,1.02702713,7.3979702,19.32715964,1284.136719,1432.339844,density,3
find_neighbors,1,300,1,1238116,10.36782837,10441920,1.02405262,6.50658679,18.41453195,1283.886719,1432.089844,density,3
find_neighbors,1,300,1,1238116,10.38310122,10441920,1.022067308,6.518341541,18.44235134,1283.886719,1432.089844,density,3
find_neighbors,1,300,1,1238116,10.37146783,10441920,1.021637678,6.562255383,18.47405815,1283.886719,1432.089844,density,3
find_neighbors,1,300,1,1238116,10.46933722,10441920,1.003221989,7.437883854,19.42676592,1283.886719,1432.089844,density,3
find_neighbors,1,300,1,1238116,10.37558079,10441920,1.02297616,6.533940077,18.45014882,1283.886719,1432.089844,density,3
find_neighbors,1,300,1,1238116,10.4021616,10441920,1.019099474,6.546434879,18.49050713,1283.886719,1432.089844,density,3
find_neighbors,1,400,1,1680460,14.10503316,14867568,2.743826628,9.031299829,26.72276115,1283.886719,1504.300781,density,3
find_neighbors,1,400,1,1680460,14.1102612,14867568,1.818403006,9.093739033,25.90117311,1283.886719,1504.300781,density,3
find_neighbors,1,400,1,1680460,14.11259079,14867568,1.822437525,9.969531775,26.77127957,1283.886719,1504.300781,density,3
find_neighbors,1,400,1,1680460,14.10140133,14867568,1.795360804,8.987325907,25.75069547,1283.886719,1508.253906,density,3
find_neighbors,1,400,1,1680460,14.12087011,14867568,1.785456657,9.014550209,25.7853651,1283.886719,1504.300781,density,3
find_neighbors,1,400,1,1680460,14.09718609,14867568,1.797596931,10.05820465,26.81086826,1283.886719,1516.960938,density,3
find_neighbors,1,400,1,1680460,14.11012816,14867568,1.821792364,8.974019766,25.78248119,1283.886719,1504.300781,density,3
find_neighbors,1,400,1,1680460,14.12171841,14867568,1.821772337,9.009058237,25.81702805,1283.886719,1504.300781,density,3
find_neighbors,1,400,1,1680460,14.10504627,14867568,1.817144156,10.10457683,26.88877439,1283.886719,1504.300781,density,3
find_neighbors,1,400,1,1680460,14.22550559,14867568,1.821912766,9.098385096,26.02420282,1283.886719,1504.300781,density,3
find_neighbors,1,500,1,2090003,17.30929184,16726032,3.611909628,11.40925455,33.62609696,1283.886719,1611.515625,density,3
find_neighbors,1,500,1,2090003,17.31343246,16726032,2.683531523,11.32740259,32.63950562,1283.886719,1611.558594,density,3
find_neighbors,1,500,1,2090003,17.3151691,16726032,2.697331905,12.53236532,33.83433414,1283.886719,1675.558594,density,3
find_neighbors,1,500,1,2090003,17.3439877,16726032,2.688292027,11.3215847,32.66178966,1283.886719,1675.5625,density,3
find_neighbors,1,500,1,2090003,17.30850959,16726032,2.689208508,12.54260635,33.84333014,1283.886719,1611.554688,density,3
find_neighbors,1,500,1,2090003,17.33104801,16726032,2.678822994,11.35557628,32.81583142,1283.886719,1675.558594,density,3
find_neighbors,1,500,1,2090003,17.26451659,16726032,2.688980103,12.6596148,33.94465566,1283.886719,1652.28125,density,3
find_neighbors,1,500,1,2090003,17.38705373,16726032,2.692555666,11.36814427,32.75324106,1283.886719,1624.910156,density,3
find_neighbors,1,500,1,2090003,17.27675605,16726032,2.687247276,11.32687163,32.58600831,1283.886719,1639.9375,density,3
find_neighbors,1,500,1,2090003,17.29252529,16726032,2.713816881,12.5900147,33.9111011,1283.886719,1611.554688,density,3
find_neighbors,1,600,1,2461775,20.10394502,21168928,4.144756556,13.46481133,39.5397191,1283.886719,1764.621094,density,3
find_neighbors,1,600,1,2461775,20.15385199,21168928,3.174998045,14.89986372,40.06505656,1357.628906,1798.523438,density,3
find_neighbors,1,600,1,2461775,20.15250134,21168928,3.203016043,13.43243766,38.6036725,1356.628906,1785.421875,density,3
find_neighbors,1,600,1,2461775,20.17469168,21168928,3.186384439,14.93584466,40.14560699,1358.878906,1790.984375,density,3
find_neighbors,1,600,1,2461775,20.18878961,21168928,3.185926676,13.33802629,38.53409815,1358.878906,1785.757813,density,3
find_neighbors,1,600,1,2461775,20.13623643,21168928,3.186385393,13.32050276,38.44817352,1356.628906,1797.523438,density,3
find_neighbors,1,600,1,2461775,20.07660127,21168928,3.196249723,14.73798656,39.819103,1355.628906,1785.605469,density,3
find_neighbors,1,600,1,2461775,20.16416574,21168928,3.178943634,14.91771102,40.42009616,1361.378906,1802.273438,density,3
find_neighbors,1,600,1,2461775,20.97167873,21168928,3.302229881,13.99929619,40.12541246,1361.378906,1802.273438,density,3
find_neighbors,1,600,1,2461775,20.24575377,21168928,3.199103355,13.53257203,38.8097496,1346.125,1787.582031,density,3
find_neighbors,1,700,1,2755564,22.76016474,23815064,5.382376671,15.08033586,45.86279368,1349.425781,2161.183594,density,3
find_neighbors,1,700,1,2755564,22.66837978,23815064,4.381295681,16.60585546,46.31802154,1430.308594,2168.101563,density,3
find_neighbors,1,700,1,2755564,22.69928551,23815064,4.414616823,14.97679687,44.73808336,1436.058594,2161.222656,density,3
find_neighbors,1,700,1,2755564,22.7013905,23815064,4.296115875,16.58578849,46.22584987,1430.558594,2161.222656,density,3
find_neighbors,1,700,1,2755564,22.68813586,23815064,4.326663733,15.25347781,44.9223702,1428.058594,2147.105469,density,3
find_neighbors,1,700,1,2755564,22.79343367,23815064,4.337995052,16.61120939,46.38037109,1433.058594,2140.050781,density,3
find_neighbors,1,700,1,2755564,22.67878532,23815064,4.293219805,16.62469482,46.26274085,1437.308594,2161.222656,density,3
find_neighbors,1,700,1,2755564,22.72875214,23815064,4.388997316,15.10404539,44.88169479,1437.308594,2161.222656,density,3
find_neighbors,1,700,1,2755564,22.67243099,23815064,4.312052488,16.8580029,46.77604723,1436.058594,2161.21875,density,3
find_neighbors,1,700,1,2755564,22.75497246,23815064,4.318671703,15.06977654,44.82152462,1436.558594,2161.222656,density,3
find_neighbors,1,800,1,3364361,28.21025062,30140984,7.200124979,18.18917298,57.46018553,1429.824219,2545.574219,density,3
find_neighbors,1,800,1,3364361,28.05401468,30140984,6.183777571,20.05762839,58.21476793,1511.9375,2559.039063,density,3
find_neighbors,1,800,1,3364361,28.06003022,30140984,6.172758341,18.24026322,56.39234138,1517.4375,2559.792969,density,3
find_neighbors,1,800,1,3364361,28.06456614,30140984,6.156915188,20.12159371,58.26340914,1513.9375,2566.257813,density,3
find_neighbors,1,800,1,3364361,28.1031847,30140984,6.209277391,20.07391047,58.29648662,1505.9375,2567.300781,density,3
find_neighbors,1,800,1,3364361,28.05547857,30140984,6.135749817,18.2533915,56.35977912,1509.9375,2572.804688,density,3
find_neighbors,1,800,1,3364361,28.07851887,30140984,6.164299011,20.05629706,58.20207667,1512.4375,2561.21875,density,3
find_neighbors,1,800,1,3364361,28.07700086,30140984,6.170361042,20.0709846,58.2329917,1506.1875,2560.574219,density,3
find_neighbors,1,800,1,3364361,28.19019437,30140984,6.101822376,18.24227476,56.47180963,1512.1875,2573.570313,density,3
find_neighbors,1,800,1,3364361,28.10479736,30140984,6.056698322,20.06652784,58.10884714,1505.6875,2550.082031,density,3
find_neighbors,1,900,1,3791217,31.85636711,33908624,9.2458601,20.58070064,67.02362013,1506.9375,3372.792969,density,3
find_neighbors,1,900,1,3791217,31.73091769,33908624,8.090503216,23.07356977,68.2923162,1565.289063,3372.902344,density,3
find_neighbors,1,900,1,3791217,31.83615923,33908624,8.223279238,23.16428113,68.60067153,1564.039063,3372.902344,density,3
find_neighbors,1,900,1,3791217,31.68221021,33908624,8.192325115,20.60111213,65.89209628,1564.539063,3372.90625,density,3
find_neighbors,1,900,1,3791217,31.85245323,33908624,8.182363987,22.8427906,68.26413703,1562.789063,3372.898438,density,3
find_neighbors,1,900,1,3791217,31.71146727,33908624,8.191114426,22.90341949,68.22035527,1561.789063,3372.902344,density,3
find_neighbors,1,900,1,3791217,31.92028213,33908624,8.220888376,23.04032421,68.56925154,1562.289063,3372.902344,density,3
find_neighbors,1,900,1,3791217,31.74542332,33908624,8.181872606,20.63929725,65.96588993,1563.289063,3372.90625,density,3
find_neighbors,1,900,1,3791217,31.95585465,33908624,8.165388346,22.97055244,68.45857358,1557.789063,3372.902344,density,3
find_neighbors,1,900,1,3791217,31.81195617,33908624,8.145327568,23.00256062,68.36904693,1561.789063,3372.902344,density,3
find_neighbors_all_balls,0.5,100,1,41248,0.3425364494,342896,0.07474541664,0.06483387947,0.6675577164,1563.066406,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.3441376686,342896,0.06167459488,0.06912851334,0.6250798702,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.345107317,342896,0.06169891357,0.07148814201,0.6126830578,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.3427157402,342896,0.06153964996,0.06919765472,0.6074233055,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.3436069489,342896,0.06200766563,0.06934809685,0.6089804173,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.3415727615,342896,0.06197834015,0.06846499443,0.605748415,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.3422131538,342896,0.06114149094,0.06909799576,0.6087374687,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.3411924839,342896,0.06262159348,0.06898331642,0.605602026,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.3420360088,342896,0.06173062325,0.06784248352,0.6027092934,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.5,100,1,41248,0.3455944061,342896,0.06202363968,0.06864905357,0.6145861149,1563.105469,1563.105469,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.157606125,1253088,0.2444074154,0.1946265697,1.74303627,1563.105469,1577.425781,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.170165777,1253088,1.022901297,0.1926877499,2.545984983,1291.296875,1577.539063,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.165631771,1253088,0.1962227821,0.1996431351,1.716256857,1291.296875,1291.296875,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.163164616,1253088,0.194442749,0.2005577087,1.688338995,1291.296875,1291.296875,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.164687157,1253088,0.1960885525,0.1985328197,1.689337969,1291.296875,1291.296875,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.175782919,1253088,0.1979122162,0.199682951,1.709439039,1291.296875,1291.296875,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.165272474,1253088,0.1980633736,0.1997816563,1.702028513,1291.296875,1291.296875,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.163810492,1253088,0.1941902637,0.1987338066,1.692666292,1291.296875,1291.296875,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.176531792,1253088,0.985396862,0.1899747849,2.482294321,1291.046875,1291.296875,volume,3
find_neighbors_all_balls,0.7,100,1,141184,1.164130926,1253088,0.1988434792,0.2010281086,1.714352608,1291.046875,1291.046875,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.512927055,2540552,0.5274808407,0.3993635178,3.584923983,1291.058594,1319.480469,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.524861813,2540552,0.4544405937,0.4145486355,3.544292927,1319.480469,1319.539063,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.523652077,2540552,1.235591173,0.4025256634,4.309433937,1319.289063,1319.539063,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.538895845,2540552,0.4497385025,0.4155967236,3.561448574,1319.289063,1319.289063,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.526142359,2540552,0.4542484283,0.4096958637,3.540264845,1319.289063,1319.289063,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.529467583,2540552,1.248665094,0.4022839069,4.329947472,1319.289063,1319.289063,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.511791229,2540552,0.4581563473,0.4135758877,3.551875353,1319.289063,1319.289063,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.519550323,2540552,0.4524822235,0.4107439518,3.531908989,1319.289063,1319.289063,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.521903753,2540552,0.4563837051,0.4106149673,3.538301945,1319.289063,1319.289063,volume,3
find_neighbors_all_balls,0.9,100,1,305983,2.526842117,2540552,1.238909006,0.4011273384,4.313224554,1319.289063,1319.289063,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.499286652,4578296,1.874207735,0.8637821674,7.425037384,1319.296875,1368.476563,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.539616585,4578296,0.985408783,0.8795573711,6.595152617,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.506767035,4578296,1.81662631,0.864947319,7.367079973,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.518284798,4578296,0.9976923466,0.8762319088,6.582859755,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.506935835,4578296,1.000487566,0.8804662228,6.564466238,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.507258654,4578296,1.775546074,0.8598001003,7.319715738,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.505129576,4578296,1.80599618,0.8653583527,7.365241528,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.533498764,4578296,0.9946374893,0.8807320595,6.598764658,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.494489908,4578296,0.9937129021,0.9036698341,6.569955826,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.1,100,1,550878,4.525274038,4578296,1.779762983,0.8632621765,7.347297668,1276.382813,1366.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.334964752,7333640,2.70213151,1.587467432,11.84057736,1276.386719,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.395122051,7333640,2.621682405,1.586966038,11.83250737,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.328232765,7333640,2.63772893,1.593530655,11.78773999,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.345056295,7333640,2.654256582,1.584259987,11.81302571,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.372374773,7333640,2.676299334,1.584496021,11.86066103,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.346162319,7333640,1.810764313,1.609954596,10.9927094,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.397726536,7333640,2.642055035,1.592806816,11.8528173,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.374133825,7333640,2.648927212,1.587311029,11.84026194,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.364409685,7333640,2.667967796,1.580261469,11.83765841,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.3,100,1,891686,7.355944633,7333640,1.821419716,1.610383511,11.01975155,1276.390625,1433.753906,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.57506561,11747184,4.585330725,3.039865732,19.48158836,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.65793514,11747184,3.779377222,3.01347208,18.75121689,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.527982,11747184,3.770525694,3.045676231,18.64652824,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.60482216,11747184,3.753875971,3.026622295,18.68550587,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.56910372,11747184,3.741865396,3.020706177,18.63284659,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.56483626,11747184,4.454508305,3.028634548,19.34797287,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.53499484,11747184,3.781552315,3.01714325,18.63262916,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.68473387,11747184,3.792509794,3.028131247,18.80030417,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.55609012,11747184,3.783962011,3.033266306,18.67200351,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.5,100,1,1403087,11.57383394,11747184,3.775639057,3.021833897,18.66908216,1276.394531,1556.585938,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.71309924,16726032,6.875264168,5.593324661,30.5717721,1276.394531,1722.726563,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.60586977,16726032,6.681263924,5.616596699,30.33734512,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.62305474,16726032,5.913371563,5.596376896,29.52272058,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.59517336,16726032,6.604221344,5.386524916,30.00552034,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.4693017,16726032,6.678295374,5.461755276,30.02626157,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.48325968,16726032,5.900553465,5.399214029,29.20210409,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.52752829,16726032,6.61079812,5.401847839,29.96409106,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.49727535,16726032,6.645961285,5.492681503,30.05922914,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.49972892,16726032,5.931337118,5.426051617,29.27835178,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.7,100,1,2081396,17.60598803,16726032,6.651905537,5.419782877,30.10663652,1276.394531,1722.730469,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.05042696,23815064,10.03266478,9.356455803,44.00705242,1276.394531,2201.492188,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.1541779,23815064,9.210534811,9.512852192,43.42603922,1276.652344,2201.492188,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.19249368,23815064,9.187495232,9.293830633,43.3107419,1626.167969,2201.855469,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.18489289,23815064,9.24339366,9.349009275,43.36962461,1277.152344,2201.492188,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.09313822,23815064,8.341901541,9.328258753,42.36144686,1277.152344,2201.492188,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.18124223,23815064,10.05439091,9.317771196,44.1468811,1277.152344,2201.492188,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.07934976,23815064,8.361297131,9.341403961,42.37711287,1277.152344,2201.492188,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.15349579,23815064,9.99916172,9.312276125,44.05534601,1277.152344,2201.492188,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.1372602,23815064,8.351105213,9.479195356,42.51768947,1277.152344,2201.492188,volume,3
find_neighbors_all_balls,1.9,100,1,2848332,24.18235064,23815064,9.979275465,9.308917522,44.07618809,1277.152344,2201.492188,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.85424685,33908624,14.56338143,14.93251204,62.11823988,1277.152344,2914.769531,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.79017258,33908624,13.18903852,15.00086975,60.91063213,1786.957031,2946.921875,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.63878322,33908624,14.22820449,14.88413906,61.60531354,1276.945313,2914.773438,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.6645124,33908624,13.27519655,14.93451571,60.73356795,1276.945313,2914.773438,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.60038328,33908624,14.10797668,14.81067538,61.37206006,1276.945313,2914.773438,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.66955709,33908624,14.23477101,14.82498956,61.58357668,1276.945313,2914.773438,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.63268018,33908624,13.34969378,14.82348657,60.57979536,1276.945313,2914.773438,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.62863326,33908624,14.131459,14.79707885,61.40926385,1276.945313,2914.773438,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.66203451,33908624,14.14029574,14.99021816,61.64725304,1276.945313,2914.773438,volume,3
find_neighbors_all_balls,2.1,100,1,3798560,31.70163608,33908624,14.28378797,14.81713438,61.66038465,1276.945313,2914.773438,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.09239864,42915648,20.89028406,23.65717077,87.87293649,1276.949219,4080.773438,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.16515493,42915648,19.96133351,23.69223976,87.07434034,1277.058594,4080.777344,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.20455766,42915648,19.91747999,23.72722912,87.10958767,1277.308594,4080.78125,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.21858144,42915648,19.82552004,24.13990402,87.44955349,1277.3125,4080.78125,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.14274597,42915648,20.90347004,23.96085048,88.26513815,1277.3125,4080.78125,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.16575575,42915648,20.32239461,23.72767782,87.48349833,1277.3125,4080.78125,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.13901138,42915648,20.37559319,24.0090363,87.77869391,1277.3125,4080.78125,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.19003677,42915648,19.08734822,23.71143389,86.24721098,1277.3125,4080.78125,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.11564732,42915648,19.84802413,23.81518888,87.0280993,1277.3125,4080.78125,volume,3
find_neighbors_all_balls,2.3,100,1,5010621,42.13857269,42915648,20.8789959,24.13909698,88.41977119,1277.308594,4080.777344,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,53.88411999,54315168,34.3703661,40.20903659,130.4009995,1277.308594,6131.191406,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,53.85290718,54315168,32.46310616,40.43630075,128.690491,1277.039063,6131.199219,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,53.79156661,54315168,32.31137538,40.35698605,128.4113655,1277.039063,6131.222656,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,54.10579109,54315168,32.51923823,41.06851888,129.655781,1277.0625,6131.203125,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,53.9982326,54315168,32.12986207,40.54269314,128.3130469,1277.042969,6131.222656,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,54.48034573,54315168,31.70312834,40.48096776,128.9361317,1277.0625,6131.210938,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,54.00147939,54315168,34.4698627,41.03461123,131.5067353,1277.050781,6131.222656,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,54.04041934,54315168,32.47278833,41.00902057,129.4866285,1277.0625,6131.21875,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,54.00452828,54315168,32.0080862,40.52953148,128.518682,1277.058594,6131.222656,volume,3
find_neighbors_all_balls,2.5,100,1,6516729,54.10590506,54315168,34.55021572,40.52386808,130.8190596,1277.0625,6131.222656,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.24574733,68742680,50.99299169,63.60695434,186.7445073,1277.0625,8804.984375,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.29167414,68742680,52.63835478,62.83113146,187.7254734,1277.050781,8805.007813,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.43904805,68742680,49.86961412,62.8434453,185.0997264,1277.058594,8805.050781,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.3305397,68742680,52.2168982,63.17765832,187.6123767,1277.101563,8805.011719,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.34816742,68742680,51.21235633,62.77272606,186.2269554,1277.0625,8805.050781,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.12537456,68742680,52.45704341,62.9565289,187.446542,1277.101563,8805.019531,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,68.9972899,68742680,49.48967266,63.35635424,184.1690917,1277.070313,8805.050781,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.11972857,68742680,50.23227811,63.90303063,186.142791,1277.101563,8805.023438,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.34906173,68742680,51.56899357,62.6251657,186.4814765,1277.074219,8805.046875,volume,3
find_neighbors_all_balls,2.7,100,1,8261539,69.5780592,68742680,52.60819387,62.77542567,187.8895833,1277.097656,8805.03125,volume,3
find_neighbors_all_balls,1,100,0.5,413205,3.373478413,3617384,0.8177218437,0.5304567814,4.906332254,1277.082031,1338.269531,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.38574028,3617384,0.6927044392,0.5548701286,4.788826227,1338.269531,1338.273438,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.40071559,3617384,0.6902492046,0.5501303673,4.797526836,1338.273438,1338.273438,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.383956909,3617384,0.6934065819,0.5519933701,4.785375834,1338.273438,1338.273438,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.386848927,3617384,0.6889441013,0.5517215729,4.780726433,1338.273438,1338.273438,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.394365788,3617384,1.492781878,0.538308382,5.57913208,1338.023438,1338.273438,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.403111219,3617384,0.6904847622,0.5496432781,4.813039541,1338.023438,1338.023438,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.404891968,3617384,1.499641418,0.536012888,5.596106768,1338.023438,1338.023438,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.406516552,3617384,0.6895868778,0.5514631271,4.813806295,1338.023438,1338.023438,radius,3
find_neighbors_all_balls,1,100,0.5,413205,3.379555702,3617384,0.6826951504,0.5491864681,4.770087957,1338.023438,1338.023438,radius,3
find_neighbors_all_balls,1,100,1,421600,3.64432621,3617384,1.576551437,0.5815427303,5.954014778,1337.773438,1339.527344,radius,3
find_neighbors_all_balls,1,100,1,421600,3.637105703,3617384,0.7162208557,0.6017010212,5.126116753,1339.527344,1339.578125,radius,3
find_neighbors_all_balls,1,100,1,421600,3.626009941,3617384,1.514903069,0.5793979168,5.882208347,1339.578125,1339.578125,radius,3
find_neighbors_all_balls,1,100,1,421600,3.643004417,3617384,0.7170197964,0.618324995,5.143837929,1339.578125,1339.578125,radius,3
find_neighbors_all_balls,1,100,1,421600,3.642217875,3617384,0.7182424068,0.6008040905,5.12324667,1339.578125,1339.578125,radius,3
find_neighbors_all_balls,1,100,1,421600,3.634193659,3617384,1.506212473,0.5815033913,5.877573013,1339.578125,1339.578125,radius,3
find_neighbors_all_balls,1,100,1,421600,3.650635481,3617384,0.7250797749,0.6000874043,5.147265196,1339.578125,1339.578125,radius,3
find_neighbors_all_balls,1,100,1,421600,3.645241499,3617384,1.517255783,0.5811364651,5.909669876,1339.578125,1339.578125,radius,3
find_neighbors_all_balls,1,100,1,421600,3.638660908,3617384,0.7175154686,0.6014962196,5.125021219,1339.578125,1339.578125,radius,3
find_neighbors_all_balls,1,100,1,421600,3.633826733,3617384,0.7155992985,0.6011736393,5.108473778,1339.578125,1339.578125,radius,3
find_neighbors_all_balls,1,100,1.5,383316,3.257021189,3215432,1.500903606,0.6212544441,5.532281637,1339.578125,1339.578125,radius,3
